"Path","RelPath","Ext","UsesJSX","HasTypes","UsesCJS","UsesRequire","UsesAlias","Bytes"
"C:\TruthSource\docs\comparison\converting\OnboardingGuide.copy.js","docs\comparison\converting\OnboardingGuide.copy.js",".js","True","False","False","False","False","1168"
"C:\TruthSource\docs\comparison\converting\OnboardingTrigger.copy.js","docs\comparison\converting\OnboardingTrigger.copy.js",".js","True","True","False","False","False","2364"
"C:\TruthSource\docs\comparison\converting\partnerBucket.copy.js","docs\comparison\converting\partnerBucket.copy.js",".js","False","True","True","False","False","2612"
"C:\TruthSource\docs\comparison\converting\pathFixValidator.copy.js","docs\comparison\converting\pathFixValidator.copy.js",".js","False","True","False","True","False","1324"
"C:\TruthSource\docs\comparison\converting\paymentController.copy.js","docs\comparison\converting\paymentController.copy.js",".js","False","True","True","True","False","1646"
"C:\TruthSource\docs\comparison\converting\PaymentForm.copy.js","docs\comparison\converting\PaymentForm.copy.js",".js","True","True","False","False","False","1802"
"C:\TruthSource\docs\comparison\converting\PaymentProcessor.copy.js","docs\comparison\converting\PaymentProcessor.copy.js",".js","False","True","True","True","False","2577"
"C:\TruthSource\docs\comparison\converting\payouts.copy.js","docs\comparison\converting\payouts.copy.js",".js","False","True","True","True","False","1496"
"C:\TruthSource\docs\comparison\converting\PerformanceMonitor.copy.js","docs\comparison\converting\PerformanceMonitor.copy.js",".js","False","True","True","True","False","1416"
"C:\TruthSource\docs\comparison\converting\PerformanceOptimizer.copy.js","docs\comparison\converting\PerformanceOptimizer.copy.js",".js","False","True","True","True","False","2125"
"C:\TruthSource\docs\comparison\converting\performanceValidation.copy.js","docs\comparison\converting\performanceValidation.copy.js",".js","True","True","False","True","False","5665"
"C:\TruthSource\docs\comparison\converting\photoEvidenceRoutes.copy.js","docs\comparison\converting\photoEvidenceRoutes.copy.js",".js","False","True","True","True","False","1160"
"C:\TruthSource\docs\comparison\converting\PhotoEvidenceViewer.copy.js","docs\comparison\converting\PhotoEvidenceViewer.copy.js",".js","True","True","False","False","False","2508"
"C:\TruthSource\docs\comparison\converting\PhotoProofUpload.copy.js","docs\comparison\converting\PhotoProofUpload.copy.js",".js","True","True","False","False","False","2493"
"C:\TruthSource\docs\comparison\converting\photoRoutes.copy.js","docs\comparison\converting\photoRoutes.copy.js",".js","False","True","True","True","False","1646"
"C:\TruthSource\docs\comparison\converting\photoUploadRoutes.copy.js","docs\comparison\converting\photoUploadRoutes.copy.js",".js","False","True","True","True","False","1535"
"C:\TruthSource\docs\comparison\converting\placeholder.copy.js","docs\comparison\converting\placeholder.copy.js",".js","False","True","True","True","False","1940"
"C:\TruthSource\docs\comparison\converting\placeholders.copy.js","docs\comparison\converting\placeholders.copy.js",".js","False","True","True","True","False","1069"
"C:\TruthSource\docs\comparison\converting\PlatformMonitor.copy.js","docs\comparison\converting\PlatformMonitor.copy.js",".js","False","True","True","True","False","2481"
"C:\TruthSource\docs\comparison\converting\PostAuctionInsights.copy.js","docs\comparison\converting\PostAuctionInsights.copy.js",".js","False","True","True","True","False","3129"
"C:\TruthSource\docs\comparison\converting\posts.copy.js","docs\comparison\converting\posts.copy.js",".js","False","True","True","True","False","1236"
"C:\TruthSource\docs\comparison\converting\PredictionEngine.copy.js","docs\comparison\converting\PredictionEngine.copy.js",".js","False","True","True","True","False","2052"
"C:\TruthSource\docs\comparison\converting\PredictiveAssistant.copy.js","docs\comparison\converting\PredictiveAssistant.copy.js",".js","False","True","True","True","False","3968"
"C:\TruthSource\docs\comparison\converting\PredictiveAssistantOld.copy.js","docs\comparison\converting\PredictiveAssistantOld.copy.js",".js","False","True","True","True","False","3415"
"C:\TruthSource\docs\comparison\converting\PreferencesSetup.copy.js","docs\comparison\converting\PreferencesSetup.copy.js",".js","False","True","True","True","False","2204"
"C:\TruthSource\docs\comparison\converting\PremiumSupportChat.copy.js","docs\comparison\converting\PremiumSupportChat.copy.js",".js","False","True","True","True","False","2265"
"C:\TruthSource\docs\comparison\converting\profile.copy.js","docs\comparison\converting\profile.copy.js",".js","False","True","True","True","False","1051"
"C:\TruthSource\docs\comparison\converting\profileviews.copy.js","docs\comparison\converting\profileviews.copy.js",".js","False","True","True","True","False","1304"
"C:\TruthSource\docs\comparison\converting\proofOfDeliveryController.copy.js","docs\comparison\converting\proofOfDeliveryController.copy.js",".js","False","True","True","True","False","1255"
"C:\TruthSource\docs\comparison\converting\QuoteSubmissionForm.copy.js","docs\comparison\converting\QuoteSubmissionForm.copy.js",".js","True","True","False","False","False","3109"
"C:\TruthSource\docs\comparison\converting\RateHaulerForm.copy.js","docs\comparison\converting\RateHaulerForm.copy.js",".js","True","True","False","False","False","2180"
"C:\TruthSource\docs\comparison\converting\RateLimiter.copy.js","docs\comparison\converting\RateLimiter.copy.js",".js","False","True","True","True","False","1661"
"C:\TruthSource\docs\comparison\converting\RealTimePredictor.copy.js","docs\comparison\converting\RealTimePredictor.copy.js",".js","False","True","True","True","False","2604"
"C:\TruthSource\docs\comparison\converting\RecommendationEngine.copy.js","docs\comparison\converting\RecommendationEngine.copy.js",".js","False","True","True","True","False","1838"
"C:\TruthSource\docs\comparison\converting\recreateFiles.copy.js","docs\comparison\converting\recreateFiles.copy.js",".js","False","True","False","True","False","1584"
"C:\TruthSource\docs\comparison\converting\Register.copy.js","docs\comparison\converting\Register.copy.js",".js","True","True","False","False","False","3141"
"C:\TruthSource\docs\comparison\converting\RegisterForm.copy.js","docs\comparison\converting\RegisterForm.copy.js",".js","True","True","False","False","False","1513"
"C:\TruthSource\docs\comparison\converting\RegisterGrokOld.copy.js","docs\comparison\converting\RegisterGrokOld.copy.js",".js","True","True","False","False","False","2007"
"C:\TruthSource\docs\comparison\converting\render-base.copy.js","docs\comparison\converting\render-base.copy.js",".js","False","True","False","False","False","2946"
"C:\TruthSource\docs\comparison\converting\render-buyer.copy.js","docs\comparison\converting\render-buyer.copy.js",".js","True","False","False","False","False","2919"
"C:\TruthSource\docs\comparison\converting\render-seller.copy.js","docs\comparison\converting\render-seller.copy.js",".js","True","False","False","False","False","3508"
"C:\TruthSource\docs\comparison\converting\reputationEngine.copy.js","docs\comparison\converting\reputationEngine.copy.js",".js","False","True","True","True","False","1034"
"C:\TruthSource\docs\comparison\converting\resetAdminPassword.copy.js","docs\comparison\converting\resetAdminPassword.copy.js",".js","False","True","False","True","False","1165"
"C:\TruthSource\docs\comparison\converting\RewardHelper.copy.js","docs\comparison\converting\RewardHelper.copy.js",".js","True","True","False","False","False","1809"
"C:\TruthSource\docs\comparison\converting\RoleActivityCharts.copy.js","docs\comparison\converting\RoleActivityCharts.copy.js",".js","True","True","False","False","False","2712"
"C:\TruthSource\docs\comparison\converting\rolerequests.copy.js","docs\comparison\converting\rolerequests.copy.js",".js","False","True","True","True","False","1214"
"C:\TruthSource\docs\comparison\converting\router.copy.js","docs\comparison\converting\router.copy.js",".js","True","True","False","False","False","3623"
"C:\TruthSource\docs\comparison\converting\scalabilityValidation.copy.js","docs\comparison\converting\scalabilityValidation.copy.js",".js","True","True","False","True","False","6164"
"C:\TruthSource\docs\comparison\converting\SecurityAudit.copy.js","docs\comparison\converting\SecurityAudit.copy.js",".js","False","True","True","True","False","2234"
"C:\TruthSource\docs\comparison\converting\SecurityLogger.copy.js","docs\comparison\converting\SecurityLogger.copy.js",".js","False","True","True","True","False","1643"
"C:\TruthSource\docs\comparison\converting\seed.copy.js","docs\comparison\converting\seed.copy.js",".js","False","True","False","True","False","2458"
"C:\TruthSource\docs\comparison\converting\seedAuctions.copy.js","docs\comparison\converting\seedAuctions.copy.js",".js","False","True","False","True","False","1217"
"C:\TruthSource\docs\comparison\converting\sellerBucket.copy.js","docs\comparison\converting\sellerBucket.copy.js",".js","False","True","True","False","False","3629"
"C:\TruthSource\docs\comparison\converting\SellerDashboardGrokOld.copy.js","docs\comparison\converting\SellerDashboardGrokOld.copy.js",".js","True","True","False","False","False","2101"
"C:\TruthSource\docs\comparison\converting\SellerEditListing.copy.js","docs\comparison\converting\SellerEditListing.copy.js",".js","True","True","False","False","False","3446"
"C:\TruthSource\docs\comparison\converting\SellerPricingTool.copy.js","docs\comparison\converting\SellerPricingTool.copy.js",".js","True","True","False","False","False","2598"
"C:\TruthSource\docs\comparison\converting\sellerReputationMeta.copy.js","docs\comparison\converting\sellerReputationMeta.copy.js",".js","False","True","True","True","False","2068"
"C:\TruthSource\docs\comparison\converting\sellerReputationMeta.GrokOld.copy.js","docs\comparison\converting\sellerReputationMeta.GrokOld.copy.js",".js","False","True","True","True","False","1440"
"C:\TruthSource\docs\comparison\converting\sellerReputationMetaGrokOld.copy.js","docs\comparison\converting\sellerReputationMetaGrokOld.copy.js",".js","False","True","True","True","False","1740"
"C:\TruthSource\docs\comparison\converting\sellerRoutes.copy.js","docs\comparison\converting\sellerRoutes.copy.js",".js","False","True","True","True","False","2344"
"C:\TruthSource\docs\comparison\converting\SellerViewListings.copy.js","docs\comparison\converting\SellerViewListings.copy.js",".js","True","True","False","False","False","3514"
"C:\TruthSource\docs\comparison\converting\SEOHelper.copy.js","docs\comparison\converting\SEOHelper.copy.js",".js","False","True","True","True","False","2056"
"C:\TruthSource\docs\comparison\converting\server.copy.js","docs\comparison\converting\server.copy.js",".js","False","True","True","True","False","3202"
"C:\TruthSource\docs\comparison\converting\SessionValidator.copy.js","docs\comparison\converting\SessionValidator.copy.js",".js","False","True","True","True","False","3511"
"C:\TruthSource\docs\comparison\converting\SessionValidatorOld.copy.js","docs\comparison\converting\SessionValidatorOld.copy.js",".js","False","True","True","True","False","2028"
"C:\TruthSource\docs\comparison\converting\shiftRoutes.copy.js","docs\comparison\converting\shiftRoutes.copy.js",".js","False","True","True","True","False","1483"
"C:\TruthSource\docs\comparison\converting\Sidebar.copy.js","docs\comparison\converting\Sidebar.copy.js",".js","True","True","False","False","False","1780"
"C:\TruthSource\docs\comparison\converting\SmartDelayPredictor.copy.js","docs\comparison\converting\SmartDelayPredictor.copy.js",".js","False","True","True","False","False","1182"
"C:\TruthSource\docs\comparison\converting\SmartInsightsWidget.copy.js","docs\comparison\converting\SmartInsightsWidget.copy.js",".js","True","True","False","False","True","2771"
"C:\TruthSource\docs\comparison\converting\SmartRecommendations.copy.js","docs\comparison\converting\SmartRecommendations.copy.js",".js","True","True","False","False","False","3577"
"C:\TruthSource\docs\comparison\converting\SocialGamification.copy.js","docs\comparison\converting\SocialGamification.copy.js",".js","False","True","True","True","False","6491"
"C:\TruthSource\docs\comparison\converting\SocialGamificationOld.copy.js","docs\comparison\converting\SocialGamificationOld.copy.js",".js","False","True","True","True","False","3545"
"C:\TruthSource\docs\comparison\converting\SocialShareHelperOld.copy.js","docs\comparison\converting\SocialShareHelperOld.copy.js",".js","True","True","False","False","False","1954"
"C:\TruthSource\docs\comparison\converting\SocialShareHelperOld2.copy.js","docs\comparison\converting\SocialShareHelperOld2.copy.js",".js","True","True","False","False","False","5705"
"C:\TruthSource\docs\comparison\converting\SocialShareHelperOldOne.copy.js","docs\comparison\converting\SocialShareHelperOldOne.copy.js",".js","False","True","False","False","False","1184"
"C:\TruthSource\docs\comparison\converting\StorageBidMarketplace.copy.js","docs\comparison\converting\StorageBidMarketplace.copy.js",".js","True","True","False","False","False","2601"
"C:\TruthSource\docs\comparison\converting\submitInspectionToBackend.copy.js","docs\comparison\converting\submitInspectionToBackend.copy.js",".js","False","True","False","False","False","1100"
"C:\TruthSource\docs\comparison\converting\syncRoutes.copy.js","docs\comparison\converting\syncRoutes.copy.js",".js","False","True","True","True","False","1662"
"C:\TruthSource\docs\comparison\converting\taskCompletionRoutes.copy.js","docs\comparison\converting\taskCompletionRoutes.copy.js",".js","False","True","True","True","False","1368"
"C:\TruthSource\docs\comparison\converting\taskCompletionRoutesOld.copy.js","docs\comparison\converting\taskCompletionRoutesOld.copy.js",".js","False","True","True","True","False","1844"
"C:\TruthSource\docs\comparison\converting\taskOutcomeRoutes.copy.js","docs\comparison\converting\taskOutcomeRoutes.copy.js",".js","False","True","True","True","False","1250"
"C:\TruthSource\docs\comparison\converting\theme.copy.js","docs\comparison\converting\theme.copy.js",".js","False","True","False","False","False","1092"
"C:\TruthSource\docs\comparison\converting\TitleAgentDashboard.copy.js","docs\comparison\converting\TitleAgentDashboard.copy.js",".js","True","True","False","False","False","4202"
"C:\TruthSource\docs\comparison\converting\TitleIssueZone.copy.js","docs\comparison\converting\TitleIssueZone.copy.js",".js","True","True","False","False","False","2145"
"C:\TruthSource\docs\comparison\converting\titleRoutes.copy.js","docs\comparison\converting\titleRoutes.copy.js",".js","False","True","True","True","False","1048"
"C:\TruthSource\docs\comparison\converting\TitleTransferQueue.copy.js","docs\comparison\converting\TitleTransferQueue.copy.js",".js","True","True","False","False","False","2542"
"C:\TruthSource\docs\comparison\converting\TradeInForm.copy.js","docs\comparison\converting\TradeInForm.copy.js",".js","True","True","False","False","False","1761"
"C:\TruthSource\docs\comparison\converting\transport.copy.js","docs\comparison\converting\transport.copy.js",".js","False","True","True","True","False","1819"
"C:\TruthSource\docs\comparison\converting\TransportDashboardGrokOld.copy.js","docs\comparison\converting\TransportDashboardGrokOld.copy.js",".js","True","True","False","False","True","1550"
"C:\TruthSource\docs\comparison\converting\TransporterJobStatus.copy.js","docs\comparison\converting\TransporterJobStatus.copy.js",".js","True","True","False","False","False","3363"
"C:\TruthSource\docs\comparison\converting\TransporterLiveTracking.copy.js","docs\comparison\converting\TransporterLiveTracking.copy.js",".js","True","True","False","False","False","3064"
"C:\TruthSource\docs\comparison\converting\TrendAnimation.copy.js","docs\comparison\converting\TrendAnimation.copy.js",".js","False","True","True","True","False","1399"
"C:\TruthSource\docs\comparison\converting\UnreadNotificationBadge.copy.js","docs\comparison\converting\UnreadNotificationBadge.copy.js",".js","True","True","False","False","False","1362"
"C:\TruthSource\docs\comparison\converting\UserAnalyticsReport.copy.js","docs\comparison\converting\UserAnalyticsReport.copy.js",".js","False","True","True","True","False","2494"
"C:\TruthSource\docs\comparison\converting\UserBehaviorTracker.copy.js","docs\comparison\converting\UserBehaviorTracker.copy.js",".js","False","True","True","True","False","2037"
"C:\TruthSource\docs\comparison\converting\UserManagement.copy.js","docs\comparison\converting\UserManagement.copy.js",".js","False","True","True","True","False","2534"
"C:\TruthSource\docs\comparison\converting\UserOnboarding.copy.js","docs\comparison\converting\UserOnboarding.copy.js",".js","False","True","True","True","False","2021"
"C:\TruthSource\docs\comparison\converting\userProfile.copy.js","docs\comparison\converting\userProfile.copy.js",".js","False","True","True","True","False","2028"
"C:\TruthSource\docs\comparison\converting\userProfileRoutes.copy.js","docs\comparison\converting\userProfileRoutes.copy.js",".js","False","True","True","True","True","2960"
"C:\TruthSource\docs\comparison\converting\UserReviewList.copy.js","docs\comparison\converting\UserReviewList.copy.js",".js","True","True","False","False","False","2214"
"C:\TruthSource\docs\comparison\converting\validateInputOld.copy.js","docs\comparison\converting\validateInputOld.copy.js",".js","False","True","True","True","False","2043"
"C:\TruthSource\docs\comparison\converting\verifyAdminPassword.copy.js","docs\comparison\converting\verifyAdminPassword.copy.js",".js","False","True","False","True","False","1277"
"C:\TruthSource\docs\comparison\converting\vinDecodeRoutes.copy.js","docs\comparison\converting\vinDecodeRoutes.copy.js",".js","False","True","True","True","False","1239"
"C:\TruthSource\docs\comparison\converting\VirtualAuctionRoom.copy.js","docs\comparison\converting\VirtualAuctionRoom.copy.js",".js","False","True","True","True","False","2113"
"C:\TruthSource\docs\comparison\converting\VoiceBidAssistant.copy.js","docs\comparison\converting\VoiceBidAssistant.copy.js",".js","False","True","True","True","False","2855"
"C:\TruthSource\docs\comparison\converting\vote.copy.js","docs\comparison\converting\vote.copy.js",".js","False","True","True","True","False","1412"
"C:\TruthSource\docs\comparison\converting\VRInspection.copy.js","docs\comparison\converting\VRInspection.copy.js",".js","True","True","False","False","False","1178"
"C:\TruthSource\docs\comparison\converting\VRVehicleTour.copy.js","docs\comparison\converting\VRVehicleTour.copy.js",".js","False","True","True","True","False","2287"
"C:\TruthSource\docs\comparison\converting\watchlist.copy.js","docs\comparison\converting\watchlist.copy.js",".js","False","True","True","True","False","1535"
"C:\TruthSource\docs\comparison\converting\WebSocketCluster.copy.js","docs\comparison\converting\WebSocketCluster.copy.js",".js","False","True","True","True","False","1330"
"C:\TruthSource\docs\comparison\converting\WebSocketService.copy.js","docs\comparison\converting\WebSocketService.copy.js",".js","False","True","True","True","False","1715"
"C:\TruthSource\docs\comparison\converting\WelcomeNotification.copy.js","docs\comparison\converting\WelcomeNotification.copy.js",".js","False","True","True","True","False","2372"
"C:\TruthSource\docs\comparison\under 1 kb\A starter page.copy.js","docs\comparison\under 1 kb\A starter page.copy.js",".js","False","True","False","False","False","152"
"C:\TruthSource\docs\comparison\under 1 kb\actions-base.copy.js","docs\comparison\under 1 kb\actions-base.copy.js",".js","False","False","False","False","False","417"
"C:\TruthSource\docs\comparison\under 1 kb\admin.copy.js","docs\comparison\under 1 kb\admin.copy.js",".js","False","False","True","True","False","712"
"C:\TruthSource\docs\comparison\under 1 kb\AIDefectDetector.copy.js","docs\comparison\under 1 kb\AIDefectDetector.copy.js",".js","False","True","True","True","False","900"
"C:\TruthSource\docs\comparison\under 1 kb\AIDisputePredictorGrokOld.copy.js","docs\comparison\under 1 kb\AIDisputePredictorGrokOld.copy.js",".js","False","True","True","True","False","924"
"C:\TruthSource\docs\comparison\under 1 kb\AIFraudDetectionGrokOld.copy.js","docs\comparison\under 1 kb\AIFraudDetectionGrokOld.copy.js",".js","False","True","True","True","False","896"
"C:\TruthSource\docs\comparison\under 1 kb\AIInsight.copy.js","docs\comparison\under 1 kb\AIInsight.copy.js",".js","False","True","True","True","False","1024"
"C:\TruthSource\docs\comparison\under 1 kb\AIInsights.copy.js","docs\comparison\under 1 kb\AIInsights.copy.js",".js","True","False","False","False","False","688"
"C:\TruthSource\docs\comparison\under 1 kb\AIRecommendations.copy.js","docs\comparison\under 1 kb\AIRecommendations.copy.js",".js","True","False","False","False","False","742"
"C:\TruthSource\docs\comparison\under 1 kb\aiReviewRoute.copy.js","docs\comparison\under 1 kb\aiReviewRoute.copy.js",".js","False","True","True","True","False","1003"
"C:\TruthSource\docs\comparison\under 1 kb\aliasCheck.copy.js","docs\comparison\under 1 kb\aliasCheck.copy.js",".js","False","True","False","True","False","321"
"C:\TruthSource\docs\comparison\under 1 kb\analytics.service.copy.js","docs\comparison\under 1 kb\analytics.service.copy.js",".js","False","True","False","False","False","963"
"C:\TruthSource\docs\comparison\under 1 kb\analytics.validation.copy.js","docs\comparison\under 1 kb\analytics.validation.copy.js",".js","False","True","False","False","False","735"
"C:\TruthSource\docs\comparison\under 1 kb\anomalies.copy.js","docs\comparison\under 1 kb\anomalies.copy.js",".js","False","True","True","True","False","972"
"C:\TruthSource\docs\comparison\under 1 kb\ar.copy.js","docs\comparison\under 1 kb\ar.copy.js",".js","False","False","True","True","True","372"
"C:\TruthSource\docs\comparison\under 1 kb\arbitratorController.copy.js","docs\comparison\under 1 kb\arbitratorController.copy.js",".js","False","True","True","True","True","568"
"C:\TruthSource\docs\comparison\under 1 kb\arbitrators.copy.js","docs\comparison\under 1 kb\arbitrators.copy.js",".js","False","True","True","True","False","324"
"C:\TruthSource\docs\comparison\under 1 kb\asyncHandler.copy.js","docs\comparison\under 1 kb\asyncHandler.copy.js",".js","False","False","True","False","False","138"
"C:\TruthSource\docs\comparison\under 1 kb\Auction.copy.js","docs\comparison\under 1 kb\Auction.copy.js",".js","False","True","True","True","False","546"
"C:\TruthSource\docs\comparison\under 1 kb\AuditLog.copy.js","docs\comparison\under 1 kb\AuditLog.copy.js",".js","False","True","True","True","False","604"
"C:\TruthSource\docs\comparison\under 1 kb\auditRoutes.copy.js","docs\comparison\under 1 kb\auditRoutes.copy.js",".js","False","True","True","True","False","780"
"C:\TruthSource\docs\comparison\under 1 kb\AuditTrail.copy.js","docs\comparison\under 1 kb\AuditTrail.copy.js",".js","True","True","False","False","False","921"
"C:\TruthSource\docs\comparison\under 1 kb\authenticate.copy.js","docs\comparison\under 1 kb\authenticate.copy.js",".js","False","True","True","False","False","528"
"C:\TruthSource\docs\comparison\under 1 kb\authMiddleware.copy.js","docs\comparison\under 1 kb\authMiddleware.copy.js",".js","False","True","True","True","False","993"
"C:\TruthSource\docs\comparison\under 1 kb\authorize.copy.js","docs\comparison\under 1 kb\authorize.copy.js",".js","False","True","True","False","False","803"
"C:\TruthSource\docs\comparison\under 1 kb\automation.copy.js","docs\comparison\under 1 kb\automation.copy.js",".js","False","False","True","True","False","352"
"C:\TruthSource\docs\comparison\under 1 kb\AutomationAgent.copy.js","docs\comparison\under 1 kb\AutomationAgent.copy.js",".js","True","False","False","False","False","730"
"C:\TruthSource\docs\comparison\under 1 kb\backend_middleware_auth.copy.js","docs\comparison\under 1 kb\backend_middleware_auth.copy.js",".js","False","True","True","True","False","797"
"C:\TruthSource\docs\comparison\under 1 kb\backend_models_Dispute.copy.js","docs\comparison\under 1 kb\backend_models_Dispute.copy.js",".js","False","True","True","True","False","900"
"C:\TruthSource\docs\comparison\under 1 kb\badgeAudit.copy.js","docs\comparison\under 1 kb\badgeAudit.copy.js",".js","False","True","True","True","False","707"
"C:\TruthSource\docs\comparison\under 1 kb\BadgeAuditLog.copy.js","docs\comparison\under 1 kb\BadgeAuditLog.copy.js",".js","False","True","True","True","False","786"
"C:\TruthSource\docs\comparison\under 1 kb\BadgeDisplay.copy.js","docs\comparison\under 1 kb\BadgeDisplay.copy.js",".js","True","True","False","False","False","614"
"C:\TruthSource\docs\comparison\under 1 kb\badgeNotification.copy.js","docs\comparison\under 1 kb\badgeNotification.copy.js",".js","False","True","True","True","False","803"
"C:\TruthSource\docs\comparison\under 1 kb\badgeStatsRoute.copy.js","docs\comparison\under 1 kb\badgeStatsRoute.copy.js",".js","False","True","True","True","False","804"
"C:\TruthSource\docs\comparison\under 1 kb\Bid.copy.js","docs\comparison\under 1 kb\Bid.copy.js",".js","False","True","True","True","False","591"
"C:\TruthSource\docs\comparison\under 1 kb\bidding.copy.js","docs\comparison\under 1 kb\bidding.copy.js",".js","False","False","True","True","False","404"
"C:\TruthSource\docs\comparison\under 1 kb\blockchain-guardian.copy.js","docs\comparison\under 1 kb\blockchain-guardian.copy.js",".js","False","True","True","True","False","420"
"C:\TruthSource\docs\comparison\under 1 kb\blockchainAudit.copy.js","docs\comparison\under 1 kb\blockchainAudit.copy.js",".js","False","True","True","True","False","693"
"C:\TruthSource\docs\comparison\under 1 kb\BlockchainInspectionAudit.copy.js","docs\comparison\under 1 kb\BlockchainInspectionAudit.copy.js",".js","False","True","True","False","False","672"
"C:\TruthSource\docs\comparison\under 1 kb\Card.copy.js","docs\comparison\under 1 kb\Card.copy.js",".js","True","True","False","False","False","423"
"C:\TruthSource\docs\comparison\under 1 kb\chat.copy.js","docs\comparison\under 1 kb\chat.copy.js",".js","False","True","True","True","False","640"
"C:\TruthSource\docs\comparison\under 1 kb\claimsRoutes.copy.js","docs\comparison\under 1 kb\claimsRoutes.copy.js",".js","False","True","True","True","False","805"
"C:\TruthSource\docs\comparison\under 1 kb\commands.copy.js","docs\comparison\under 1 kb\commands.copy.js",".js","False","False","False","False","False","837"
"C:\TruthSource\docs\comparison\under 1 kb\Comment.copy.js","docs\comparison\under 1 kb\Comment.copy.js",".js","False","True","True","True","False","793"
"C:\TruthSource\docs\comparison\under 1 kb\community.copy.js","docs\comparison\under 1 kb\community.copy.js",".js","False","False","True","True","False","346"
"C:\TruthSource\docs\comparison\under 1 kb\CommunityHub.copy.js","docs\comparison\under 1 kb\CommunityHub.copy.js",".js","True","False","False","False","False","725"
"C:\TruthSource\docs\comparison\under 1 kb\CommunityHubEnhanced.copy.js","docs\comparison\under 1 kb\CommunityHubEnhanced.copy.js",".js","True","False","False","False","False","872"
"C:\TruthSource\docs\comparison\under 1 kb\CommunityModeratorDashboard.copy.js","docs\comparison\under 1 kb\CommunityModeratorDashboard.copy.js",".js","True","False","False","False","False","791"
"C:\TruthSource\docs\comparison\under 1 kb\compliance.copy.js","docs\comparison\under 1 kb\compliance.copy.js",".js","False","False","True","True","False","360"
"C:\TruthSource\docs\comparison\under 1 kb\ComplianceReviewerDashboard.copy.js","docs\comparison\under 1 kb\ComplianceReviewerDashboard.copy.js",".js","True","False","False","False","False","829"
"C:\TruthSource\docs\comparison\under 1 kb\Contract.copy.js","docs\comparison\under 1 kb\Contract.copy.js",".js","False","True","True","True","False","945"
"C:\TruthSource\docs\comparison\under 1 kb\ContractAudit.copy.js","docs\comparison\under 1 kb\ContractAudit.copy.js",".js","False","True","True","True","False","769"
"C:\TruthSource\docs\comparison\under 1 kb\contractRoutes.copy.js","docs\comparison\under 1 kb\contractRoutes.copy.js",".js","False","False","True","True","False","650"
"C:\TruthSource\docs\comparison\under 1 kb\contracts.copy.js","docs\comparison\under 1 kb\contracts.copy.js",".js","False","True","True","True","True","840"
"C:\TruthSource\docs\comparison\under 1 kb\Conversation.copy.js","docs\comparison\under 1 kb\Conversation.copy.js",".js","False","True","True","True","False","542"
"C:\TruthSource\docs\comparison\under 1 kb\crossborder.copy.js","docs\comparison\under 1 kb\crossborder.copy.js",".js","False","False","True","True","False","361"
"C:\TruthSource\docs\comparison\under 1 kb\CrossBorderFinancing.copy.js","docs\comparison\under 1 kb\CrossBorderFinancing.copy.js",".js","True","False","False","False","False","799"
"C:\TruthSource\docs\comparison\under 1 kb\cypress.config.copy.js","docs\comparison\under 1 kb\cypress.config.copy.js",".js","False","False","True","False","False","122"
"C:\TruthSource\docs\comparison\under 1 kb\deliveryConfirmRoute.copy.js","docs\comparison\under 1 kb\deliveryConfirmRoute.copy.js",".js","False","True","True","True","False","971"
"C:\TruthSource\docs\comparison\under 1 kb\deliveryImageRoute.copy.js","docs\comparison\under 1 kb\deliveryImageRoute.copy.js",".js","False","True","True","True","False","872"
"C:\TruthSource\docs\comparison\under 1 kb\disputeBadgeTrigger.copy.js","docs\comparison\under 1 kb\disputeBadgeTrigger.copy.js",".js","False","True","True","True","False","909"
"C:\TruthSource\docs\comparison\under 1 kb\DisputeCard.copy.js","docs\comparison\under 1 kb\DisputeCard.copy.js",".js","True","True","False","False","False","779"
"C:\TruthSource\docs\comparison\under 1 kb\disputes.copy.js","docs\comparison\under 1 kb\disputes.copy.js",".js","False","True","True","True","False","697"
"C:\TruthSource\docs\comparison\under 1 kb\DisputeTimelineViewer.copy.js","docs\comparison\under 1 kb\DisputeTimelineViewer.copy.js",".js","True","True","False","False","False","952"
"C:\TruthSource\docs\comparison\under 1 kb\document.copy.js","docs\comparison\under 1 kb\document.copy.js",".js","False","True","True","True","False","425"
"C:\TruthSource\docs\comparison\under 1 kb\documents.copy.js","docs\comparison\under 1 kb\documents.copy.js",".js","False","False","True","True","False","346"
"C:\TruthSource\docs\comparison\under 1 kb\DynamicPricing.copy.js","docs\comparison\under 1 kb\DynamicPricing.copy.js",".js","True","False","False","False","False","772"
"C:\TruthSource\docs\comparison\under 1 kb\e2e.copy.js","docs\comparison\under 1 kb\e2e.copy.js",".js","False","True","False","False","False","595"
"C:\TruthSource\docs\comparison\under 1 kb\equityFlowTasksOld.copy.js","docs\comparison\under 1 kb\equityFlowTasksOld.copy.js",".js","False","True","False","True","False","773"
"C:\TruthSource\docs\comparison\under 1 kb\ErrorBoundary.copy.js","docs\comparison\under 1 kb\ErrorBoundary.copy.js",".js","True","True","False","False","False","913"
"C:\TruthSource\docs\comparison\under 1 kb\errorlog.copy.js","docs\comparison\under 1 kb\errorlog.copy.js",".js","False","True","True","True","False","970"
"C:\TruthSource\docs\comparison\under 1 kb\escrow.model.copy.js","docs\comparison\under 1 kb\escrow.model.copy.js",".js","False","False","False","False","False","37"
